,track_id,release_date,label,popularity,genres,artist_popularity,followers,bar_mean,bar_stdev,bar_stdev_normalized,bar_max,bar_min,bar_range,bar_range_normalized,bar_diff_stdev,region_5pct_count,region_2pct_count,region_5pct_cumsum,region_2pct_cumsum,bar_count,region_5pct_bar_count,region_2pct_bar_count
82351,7ARWIAiuRf5JszdKHxGboY,1980,Def Jam West,49,album rock::classic rock::country rock::folk rock::heartland rock::mellow gold::pop rock::rock::singer-songwriter::soft rock,70,733356,2.224273153846155,0.17652599715005465,0.07936345266084362,3.23971,0.55338,2.68633,1.2077338591956963,0.2338212993162292,3,15,2,12,130,18,1
82352,7ARWIAiuRf5JszdKHxGboY,1980,Def Jam West,49,album rock::classic rock::country rock::folk rock::heartland rock::mellow gold::pop rock::rock::singer-songwriter::soft rock,70,733356,2.224273153846155,0.17652599715005465,0.07936345266084362,3.23971,0.55338,2.68633,1.2077338591956963,0.2338212993162292,3,15,2,13,130,18,2
82354,7ARWIAiuRf5JszdKHxGboY,1980,Def Jam West,49,album rock::classic rock::country rock::folk rock::heartland rock::mellow gold::pop rock::rock::singer-songwriter::soft rock,70,733356,2.224273153846155,0.17652599715005465,0.07936345266084362,3.23971,0.55338,2.68633,1.2077338591956963,0.2338212993162292,3,15,2,14,130,18,1
82355,7ARWIAiuRf5JszdKHxGboY,1980,Def Jam West,49,album rock::classic rock::country rock::folk rock::heartland rock::mellow gold::pop rock::rock::singer-songwriter::soft rock,70,733356,2.224273153846155,0.17652599715005465,0.07936345266084362,3.23971,0.55338,2.68633,1.2077338591956963,0.2338212993162292,3,15,3,15,130,1,1
82356,7AhGTIbaBvwswnHplvuXHZ,2001,Century Media,19,groove metal::hard rock::melodic metal::metal::neo classical metal::old school thrash::power metal::power thrash::progressive metal::speed metal::thrash metal,55,224112,1.9117117218543052,0.17225719499926684,0.09010626080807954,2.40093,0.49308,1.9078499999999998,0.9979799664300015,0.24737397044924395,13,24,0,0,151,34,34
82390,7AhGTIbaBvwswnHplvuXHZ,2001,Century Media,19,groove metal::hard rock::melodic metal::metal::neo classical metal::old school thrash::power metal::power thrash::progressive metal::speed metal::thrash metal,55,224112,1.9117117218543052,0.17225719499926684,0.09010626080807954,2.40093,0.49308,1.9078499999999998,0.9979799664300015,0.24737397044924395,13,24,1,1,151,1,1
82391,7AhGTIbaBvwswnHplvuXHZ,2001,Century Media,19,groove metal::hard rock::melodic metal::metal::neo classical metal::old school thrash::power metal::power thrash::progressive metal::speed metal::thrash metal,55,224112,1.9117117218543052,0.17225719499926684,0.09010626080807954,2.40093,0.49308,1.9078499999999998,0.9979799664300015,0.24737397044924395,13,24,2,2,151,14,14
82405,7AhGTIbaBvwswnHplvuXHZ,2001,Century Media,19,groove metal::hard rock::melodic metal::metal::neo classical metal::old school thrash::power metal::power thrash::progressive metal::speed metal::thrash metal,55,224112,1.9117117218543052,0.17225719499926684,0.09010626080807954,2.40093,0.49308,1.9078499999999998,0.9979799664300015,0.24737397044924395,13,24,3,3,151,1,1
82406,7AhGTIbaBvwswnHplvuXHZ,2001,Century Media,19,groove metal::hard rock::melodic metal::metal::neo classical metal::old school thrash::power metal::power thrash::progressive metal::speed metal::thrash metal,55,224112,1.9117117218543052,0.17225719499926684,0.09010626080807954,2.40093,0.49308,1.9078499999999998,0.9979799664300015,0.24737397044924395,13,24,4,4,151,8,8
82414,7AhGTIbaBvwswnHplvuXHZ,2001,Century Media,19,groove metal::hard rock::melodic metal::metal::neo classical metal::old school thrash::power metal::power thrash::progressive metal::speed metal::thrash metal,55,224112,1.9117117218543052,0.17225719499926684,0.09010626080807954,2.40093,0.49308,1.9078499999999998,0.9979799664300015,0.24737397044924395,13,24,5,5,151,1,1
82415,7AhGTIbaBvwswnHplvuXHZ,2001,Century Media,19,groove metal::hard rock::melodic metal::metal::neo classical metal::old school thrash::power metal::power thrash::progressive metal::speed metal::thrash metal,55,224112,1.9117117218543052,0.17225719499926684,0.09010626080807954,2.40093,0.49308,1.9078499999999998,0.9979799664300015,0.24737397044924395,13,24,6,6,151,15,2
82417,7AhGTIbaBvwswnHplvuXHZ,2001,Century Media,19,groove metal::hard rock::melodic metal::metal::neo classical metal::old school thrash::power metal::power thrash::progressive metal::speed metal::thrash metal,55,224112,1.9117117218543052,0.17225719499926684,0.09010626080807954,2.40093,0.49308,1.9078499999999998,0.9979799664300015,0.24737397044924395,13,24,6,7,151,15,4
82421,7AhGTIbaBvwswnHplvuXHZ,2001,Century Media,19,groove metal::hard rock::melodic metal::metal::neo classical metal::old school thrash::power metal::power thrash::progressive metal::speed metal::thrash metal,55,224112,1.9117117218543052,0.17225719499926684,0.09010626080807954,2.40093,0.49308,1.9078499999999998,0.9979799664300015,0.24737397044924395,13,24,6,8,151,15,2
82423,7AhGTIbaBvwswnHplvuXHZ,2001,Century Media,19,groove metal::hard rock::melodic metal::metal::neo classical metal::old school thrash::power metal::power thrash::progressive metal::speed metal::thrash metal,55,224112,1.9117117218543052,0.17225719499926684,0.09010626080807954,2.40093,0.49308,1.9078499999999998,0.9979799664300015,0.24737397044924395,13,24,6,9,151,15,2
82425,7AhGTIbaBvwswnHplvuXHZ,2001,Century Media,19,groove metal::hard rock::melodic metal::metal::neo classical metal::old school thrash::power metal::power thrash::progressive metal::speed metal::thrash metal,55,224112,1.9117117218543052,0.17225719499926684,0.09010626080807954,2.40093,0.49308,1.9078499999999998,0.9979799664300015,0.24737397044924395,13,24,6,10,151,15,1
82426,7AhGTIbaBvwswnHplvuXHZ,2001,Century Media,19,groove metal::hard rock::melodic metal::metal::neo classical metal::old school thrash::power metal::power thrash::progressive metal::speed metal::thrash metal,55,224112,1.9117117218543052,0.17225719499926684,0.09010626080807954,2.40093,0.49308,1.9078499999999998,0.9979799664300015,0.24737397044924395,13,24,6,11,151,15,4
